document ID,InterventionID,Authors,document PY,document title,framing_unit ['Interaction social comparison and reward'],framing_unit CO2,5. framing_unit Color,5. framing_unit colors,framing_unit Energy efficiency (R value),framing_unit health,framing_unit kWh,5. framing_unit None,framing_unit other environmental framing,framing_unit Reward ($),framing_unit savings $,framing_unit therms (heat),intervention base_data_collection,intervention co2_savings_calculated,interventionDuration,interventionFollowup,intervention medium,Awareness Campaign,Bills,co-investments1,Commitment strategies,Competition,Critical Peak Pricing,Dynamic Pricing,Gamification,Goal setting,Historical,Home audits,Home Energy Report,In home display,Moral suasion,Peak Load Pricing,peer comparison,Real-time Pricing,Rewards,tips,ToU,intervention timing,interventionTreatmentPeriod,Baseline Consumption,Opt_in,Randomisation method,coefficient,coefficient_sd,coefficient_sd_type,control_mean,control_sample_size,control_sd,control_type,controls Electricity use,controls Energy prices,controls Environmental attitudes,controls HH controls (demographics),controls None - base model,controls Residence controls,controls Seasonal controls,controls Weather controls,dependent_variable,diff_mean,effect_direction,geographic_location,geographic_scope,page,pooled_sd,significance_test,statistical_technique,study_design,test_statistic,total_sample_size,treated_mean,treated_sd,treatment_sample_size,MonetaryIncentives,Information,Feedback,SocialComparison,Motivation,inter_med_mail,inter_med_webportal,inter_med_homevisit,inter_med_inhomedisplay,inter_med_meter,inter_med_poster,inter_time_ondemand,inter_time_daily,inter_time_week,inter_time_month,inter_time_h1,inter_time_h2,inter_time_higher,city,state,country,r_coefficient,smd1,smd2,smd,zi,var_smd,vi,PercentChange,All
3977392,595,"Meub, L.; Runst, P.; von der Leyen, K.",2019,Can APPealing and More Informative Bills ‘Nudge’ Individuals Into Conserving Electricity?,0,0,NA,NA,0,0,1,NA,0,0,1,0,4,0,28,0,['Web portal'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,['monthly'],24,2116,1,household level,30.72,0.473,robust standard erros,NA,138,NA,actual control,0,0,0,1,0,1,0,0,Annual HH electricity consumption,NA,1,",Niedersachsen,Germany",state,7,NA,t-test,OLS regression,Difference in Difference,-0.068,371,NA,NA,121,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,",Niedersachsen",Germany,-0.003530362,NA,NA,NA,-0.003530377,NA,0.051917413,NA,1
880869,209,"Kantola, S.J.; Syme, G.J.; Campbell, N.A.",1984,Cognitive dissonance and energy conservation,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,2,['Home visit'],0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,['One-time'],2,729,1,Household level,NA,NA,-999,729,25,NA,actual control,1,0,0,0,0,0,0,0,Household energy consumption during the experiment,89,-1,"Perth, Australia",City,420,29,t-test,Difference of means,Control-treatment,NA,118,640,NA,31,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,NA,Perth,Australia,0.837797818,3.068965517,NA,3.068965517,1.213739851,0.156352255,0.092057462,NA,1
880869,268,"Kantola, S.J.; Syme, G.J.; Campbell, N.A.",1984,Cognitive dissonance and energy conservation,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,2,['Home visit'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,['One-time'],2,729,1,Household level,NA,NA,-999,729,25,NA,actual control,1,0,0,0,0,0,0,0,Household energy consumption during the experiment,25,-1,"Perth, Australia",City,420,29,t-test,Difference of means,Control-treatment,NA,118,705,NA,32,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,NA,Perth,Australia,0.395829348,0.862068966,NA,0.862068966,0.418693668,0.077768973,0.092057462,NA,1
880869,269,"Kantola, S.J.; Syme, G.J.; Campbell, N.A.",1984,Cognitive dissonance and energy conservation,0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,2,['Home visit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['One-time'],2,729,1,Household level,NA,NA,-999,729,25,NA,actual control,1,0,0,0,0,0,0,0,Household energy consumption during the experiment,62,-1,"Perth, Australia",City,420,29,t-test,Difference of means,Control-treatment,NA,118,667,NA,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,NA,Perth,Australia,0.730271414,2.137931034,NA,2.137931034,0.929308672,0.114885598,0.092057462,NA,1
881122,191,"PALLAK, MS; CUMMINGS, W",1976,COMMITMENT AND VOLUNTARY ENERGY-CONSERVATION,0,0,NA,NA,0,0,0,1,0,0,0,0,NA,0,8,NA,"['Meter', 'Home visit']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['One-time'],8,NA,0,NA,NA,NA,-999,221.93,24,NA,actual control,0,0,0,0,1,0,0,0,Avg % change from base month,26.86,-1,",,USA",-999,28,NA,F-test,Difference of means,Pre-test/post-test,4.34,65,195.07,NA,22,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,",",United States,0.29963431,NA,0.628128533,0.628128533,0.309117796,0.09140975,0.124034735,26.86,1
881122,192,"PALLAK, MS; CUMMINGS, W",1976,COMMITMENT AND VOLUNTARY ENERGY-CONSERVATION,0,0,NA,NA,0,0,0,1,0,0,0,0,NA,0,8,NA,"['Meter', 'Home visit']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['One-time'],8,NA,0,NA,NA,NA,-999,221.93,24,NA,actual control,0,0,0,0,1,0,0,0,Avg % change from base month,26.86,-1,",,USA",-999,28,NA,F-test,Difference of means,Pre-test/post-test,4.34,65,215.07,NA,19,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,NA,",",United States,0.320161745,NA,0.675900958,0.675900958,0.331827316,0.099610363,0.124034735,26.86,1
337658,131,"Alberts, G; Gurguc, Z; Koutroumpis, P; Martin, R; Muuls, M; Napp, T",2016,Competition and norms: A self-defeating combination?,0,0,NA,NA,0,0,1,NA,0,1,0,0,4,0,10,0,['Mail'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,['weekly'],6,1352,1,Room level randomization,0.077,0.084,robust standard error,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,Percent change in electricity consumption,NA,-1,"London, United Kingdom",Student Hall,510,NA,t-test,OLS regression,Difference in Difference,0.917,89,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,London,United Kingdom,0.096745843,NA,NA,NA,0.097049389,NA,0.105999788,7.7,1
337658,132,"Alberts, G; Gurguc, Z; Koutroumpis, P; Martin, R; Muuls, M; Napp, T",2016,Competition and norms: A self-defeating combination?,0,0,NA,NA,0,0,1,NA,0,1,0,0,4,0,10,0,['Mail'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,['weekly'],6,1352,1,Room level randomization,0.469,0.173,robust standard error,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,percentage change in gas consumption,NA,-1,"London, United Kingdom",Student Hall,510,NA,t-test,OLS regression,Difference in Difference,2.71,89,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,London,United Kingdom,0.276093847,NA,NA,NA,0.283448624,NA,0.105999788,46.9,1
3284586,392,"Dobson, J",1992,Conservation effect of immediate electricity cost feedback on residential consumption behavior,0,0,NA,NA,0,0,1,NA,0,0,1,0,9,0,18,0,['In-home display'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['On demand'],9,NA,1,household level,12.9,6.46,standard error,NA,75,NA,actual control,0,0,0,0,0,0,1,1,Percent change in electricity consumption,NA,-1,"Newmarket, Ontario, Canada",City,34,NA,t-test,Difference in differences,Difference in Difference,1.9969,100,NA,NA,25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Newmarket, Ontario,Canada,0.195823821,NA,NA,NA,0.198386121,NA,0.1,NA,1
881121,383,"SEAVER, WB; PATTERSON, AH",1976,DECREASING FUEL-OIL CONSUMPTION THROUGH FEEDBACK AND SOCIAL COMMENDATION,0,0,NA,NA,0,0,0,NA,1,0,1,0,20,0,32,0,['Mail'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['One-time'],12,NA,1,block level,NA,NA,not provided,0.146,42,NA,actual control,0,0,0,0,0,0,0,1,Fuel oil consumption in gallons/degree day,0.017,-1,",Pennsylvania, United States",State,150,NA,F-test,ANOVA,Control-treatment,6.08,122,0.129,NA,80,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,Pennsylvania,United States,0.22870025,NA,0.469853067,0.469853067,0.232817552,0.037214286,0.090535746,11.64383562,1
881767,356,"Pellerano, JA; Price, MK; Puller, SL; Sanchez, GE",2017,Do Extrinsic Incentives Undermine Social Norms? Evidence from a Field Experiment in Energy Conservation,0,0,NA,NA,0,0,1,NA,0,0,1,0,0,0,12,0,['Mail'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"['One-time', ""['One-time']""]",12,1414,0,household level,1.362,0.599,clustered standard errors,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,NA,-1,"Quito, Pichincha State, Ecuador",City,422,NA,t-test,Time Fixed Effects,Control-treatment,2.274,27634,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Quito, Pichincha State,Ecuador,0.013678169,NA,NA,NA,0.013679022,NA,0.006015589,1.155869873,1
881767,357,"Pellerano, JA; Price, MK; Puller, SL; Sanchez, GE",2017,Do Extrinsic Incentives Undermine Social Norms? Evidence from a Field Experiment in Energy Conservation,0,0,NA,NA,0,0,1,NA,0,0,1,0,0,0,12,0,['Mail'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,['On demand'],12,1414,0,household level,0.76,0.607,clustered standard errors,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,NA,-1,"Quito, Pichincha State, Ecuador",City,422,NA,t-test,Time Fixed Effects,Control-treatment,1.252,27634,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Quito, Pichincha State,Ecuador,0.007531303,NA,NA,NA,0.007531446,NA,0.006015589,0.644978784,1
881767,358,"Pellerano, JA; Price, MK; Puller, SL; Sanchez, GE",2017,Do Extrinsic Incentives Undermine Social Norms? Evidence from a Field Experiment in Energy Conservation,0,0,NA,NA,0,0,1,NA,0,0,1,0,0,0,12,0,['Mail'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"['One-time', ""['One-time']""]",12,1414,0,household level,1.238,0.581,clustered standard errors,NA,NA,NA,actual control,1,0,0,0,0,0,0,0,mean monthly electricity consumption,NA,-1,"Quito, Pichincha State, Ecuador",City,422,NA,t-test,Time Fixed Effects,Control-treatment,2.1308,27634,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Quito, Pichincha State,Ecuador,0.012816963,NA,NA,NA,0.012817665,NA,0.006015589,1.050636492,1
881767,359,"Pellerano, JA; Price, MK; Puller, SL; Sanchez, GE",2017,Do Extrinsic Incentives Undermine Social Norms? Evidence from a Field Experiment in Energy Conservation,0,0,NA,NA,0,0,1,NA,0,0,1,0,0,0,12,0,['Mail'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"['One-time', ""['One-time']""]",12,1414,0,household level,0.704,0.59,clustered standard errors,NA,NA,NA,actual control,1,0,0,0,0,0,0,0,mean monthly electricity consumption,NA,-1,"Quito, Pichincha State, Ecuador",City,422,NA,t-test,Time Fixed Effects,Control-treatment,1.1932,27634,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Quito, Pichincha State,Ecuador,0.007177615,NA,NA,NA,0.007177739,NA,0.006015589,0.597454031,1
881767,360,"Pellerano, JA; Price, MK; Puller, SL; Sanchez, GE",2017,Do Extrinsic Incentives Undermine Social Norms? Evidence from a Field Experiment in Energy Conservation,0,0,NA,NA,0,0,1,NA,0,0,1,0,60,0,72,NA,['Mail'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"['One-time', ""['One-time']""]",12,1414,0,household level,1.25,0.527,clustered standard errors,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,NA,-1,"Quito, Pichincha State, Ecuador",City,422,NA,t-test,OLS regression,Difference in Difference,2.3719,27634,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Quito, Pichincha State,Ecuador,0.014266922,NA,NA,NA,0.01426789,NA,0.006015589,1.060820368,1
881767,361,"Pellerano, JA; Price, MK; Puller, SL; Sanchez, GE",2017,Do Extrinsic Incentives Undermine Social Norms? Evidence from a Field Experiment in Energy Conservation,0,0,NA,NA,0,0,1,NA,0,0,1,0,60,0,72,0,['Mail'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"['One-time', ""['One-time']""]",12,1414,0,household level,0.733,0.532,clustered standard errors,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,NA,-1,"Quito, Pichincha State, Ecuador",City,422,NA,t-test,OLS regression,Difference in Difference,1.3778,27634,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Quito, Pichincha State,Ecuador,0.008287993,NA,NA,NA,0.008288183,NA,0.006015589,0.622065064,1
881767,362,"Pellerano, JA; Price, MK; Puller, SL; Sanchez, GE",2017,Do Extrinsic Incentives Undermine Social Norms? Evidence from a Field Experiment in Energy Conservation,0,0,NA,NA,0,0,1,NA,0,0,1,0,60,0,72,NA,['Mail'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"['One-time', ""['One-time']""]",12,1414,0,household level,1.245,0.527,pooled standard errors,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,NA,-1,"Quito, Pichincha State, Ecuador",City,422,NA,t-test,Time & Household Fixed effects regression,Control-treatment,2.3624,27634,NA,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Quito, Pichincha State,Ecuador,0.014209792,NA,NA,NA,0.014210748,NA,0.006015589,1.056577086,1
881767,363,"Pellerano, JA; Price, MK; Puller, SL; Sanchez, GE",2017,Do Extrinsic Incentives Undermine Social Norms? Evidence from a Field Experiment in Energy Conservation,0,0,NA,NA,0,0,1,NA,0,0,1,0,60,0,72,0,['Mail'],0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"['One-time', ""['One-time']""]",12,1414,0,household level,0.729,0.533,pooled standard errors,NA,NA,NA,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,NA,-1,"Quito, Pichincha State, Ecuador",City,422,NA,t-test,Time & Household Fixed effects regression,Control-treatment,1.3677,27634,NA,NA,NA,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Quito, Pichincha State,Ecuador,0.008227242,NA,NA,NA,0.008227428,NA,0.006015589,0.618670438,1
880877,427,"Staats, H.; Harland, P.; Wilke, H.A.M.",2004,Effecting durable change: A team approach to improve environmental behavior in the household,0,0,NA,NA,0,0,1,NA,1,0,0,0,2,0,92,2,"['Mail', 'Home visit']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['-888'],2,NA,1,not done,NA,NA,not provided,27.2,150,15.4,Pre-test/post test,0,0,0,0,1,0,0,0,Weekly Electricity Consumption,1.3,-1,Netherlands,Country,357,15.5,t-test,Difference of means,Pre-test/post-test,NA,300,25.9,15.6,150,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,Netherlands,0.041898659,0.083870968,NA,0.083870968,0.041923202,0.013345057,0.057735027,4.779411765,1
880877,507,"Staats, H.; Harland, P.; Wilke, H.A.M.",2004,Effecting durable change: A team approach to improve environmental behavior in the household,0,0,NA,NA,0,0,1,NA,1,0,0,0,2,0,92,3,"['Mail', 'Home visit']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['monthly'],3,NA,1,not done,NA,NA,not provided,27.2,150,15.4,Pre-test/post test,0,0,0,0,0,1,0,0,Weekly Electricity Consumption,2.1,-1,Netherlands,Country,357,14.86,t-test,Difference of means,Pre-test/post-test,NA,300,25.1,14.3,150,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,Netherlands,0.070483753,0.141318977,NA,0.141318977,0.070600823,0.013366618,0.057735027,7.720588235,1
880877,508,"Staats, H.; Harland, P.; Wilke, H.A.M.",2004,Effecting durable change: A team approach to improve environmental behavior in the household,0,0,NA,NA,0,0,0,NA,1,0,0,0,2,0,92,2,"['Mail', 'Home visit']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['None'],2,NA,1,not done,NA,NA,not provided,0.299,150,0.21,Pre-test/post test,0,0,0,0,1,0,0,0,Gas consumption per degree day,0.62,-1,Netherlands,Country,357,0.195,t-test,Difference of means,Pre-test/post-test,NA,300,0.237,0.18,150,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,Netherlands,0.846460753,3.179487179,NA,3.179487179,1.243534882,0.030181898,0.057735027,20.73578595,1
880877,509,"Staats, H.; Harland, P.; Wilke, H.A.M.",2004,Effecting durable change: A team approach to improve environmental behavior in the household,0,0,NA,NA,0,0,0,NA,1,0,0,0,2,0,92,2,"['Mail', 'Home visit']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['None'],2,NA,1,not done,NA,NA,not provided,0.299,150,0.21,Pre-test/post test,0,0,0,0,1,0,0,0,Annual HH electricity consumption,0.51,-1,Netherlands,Country,357,0.195,t-test,Difference of means,Pre-test/post-test,NA,300,0.248,0.18,150,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,Netherlands,0.794357833,2.615384615,NA,2.615384615,1.083132439,0.024733728,0.057735027,17.05685619,1
890795,273,"Nilsson, A; Bergstad, CJ; Thuvander, L; Andersson, D; Andersson, K; Meiling, P",2014,Effects of continuous feedback on households' electricity consumption: Potentials and barriers,0,1,NA,NA,0,0,1,NA,0,0,1,0,4,0,8,NA,['In-home display'],0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['On demand'],4,20206,1,randomized,17.42,74.32,standard error,NA,19,NA,actual control,0,0,0,1,0,1,0,0,mean monthly electricity consumption,NA,-1,"Lindome and Alingsas, Sweden",Municipal,19,NA,t-test,Hierarchical regression,Difference in Difference,0.234,39,NA,NA,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,Lindome and Alingsas,Sweden,0.037443712,NA,NA,NA,0.037461226,NA,0.160128154,1.034503237,1
890795,274,"Nilsson, A; Bergstad, CJ; Thuvander, L; Andersson, D; Andersson, K; Meiling, P",2014,Effects of continuous feedback on households' electricity consumption: Potentials and barriers,0,1,NA,NA,0,0,1,NA,0,0,1,0,12,0,24,NA,['In-home display'],0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['On demand'],12,3498,0,randomized,14.2,21.085,standard error,NA,19,NA,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,NA,-1,"Gothenburg, Sweden",Municipal,21,NA,t-test,Hierarchical regression,Difference in Difference,0.67346,32,NA,NA,13,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,NA,Gothenburg,Sweden,0.118217212,NA,NA,NA,0.118772583,NA,0.176776695,4.87135506,1
3284596,378,"Nilsson, A",2014,"Effects of continuous feedback on households’ electricity consumption: potentials and barriers,",0,1,NA,NA,0,0,1,NA,0,0,1,0,12,1,24,0,"['Mail', 'In-home display', 'Web portal']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['On demand'],12,20227,1,household level,NA,NA,not provided,-872.1,19,262.7,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,-115.8,-1,"Allingsas, Västra Götalands län, Sweden",City,19,215.9,t-test,Difference of means,Control-treatment,NA,39,-987.9,159.35,20,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Allingsas, Västra Götalands län,Sweden,-0.259026777,-0.536359426,NA,-0.536359426,-0.265064907,0.106319802,0.160128154,NA,1
3284596,379,"Nilsson, A",2014,"Effects of continuous feedback on households’ electricity consumption: potentials and barriers,",0,1,NA,NA,0,0,1,NA,0,0,1,0,12,1,24,NA,"['Mail', 'In-home display', 'Web portal']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['On demand'],12,20227,1,household level,17.42,74.32,standard error,-872.1,19,262.7,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,-115.8,-1,"Allingsas, Västra Götalands län, Sweden",City,19,212.35,t-test,Hierarchical regression,Control-treatment,0.234,39,-987.9,159.35,20,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Allingsas, Västra Götalands län,Sweden,0.037443712,NA,NA,NA,0.037461226,NA,0.160128154,NA,1
3284596,380,"Nilsson, A",2014,"Effects of continuous feedback on households’ electricity consumption: potentials and barriers,",0,1,NA,NA,0,0,1,NA,0,0,1,0,16,1,28,4,"['Mail', 'In-home display']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['On demand'],12,3522,0,block level,NA,NA,not provided,-10.2,19,109.95,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,4.8,-1,"Gothenburg, Västra Götalands län, Sweden",City,21,172.893,t-test,Difference of means,Control-treatment,NA,32,-5.4,237.9,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Gothenburg, Västra Götalands län,Sweden,0.013880081,0.027762836,NA,0.027762836,0.013880972,0.129566699,0.176776695,NA,1
3284596,381,"Nilsson, A",2014,"Effects of continuous feedback on households’ electricity consumption: potentials and barriers,",0,1,NA,NA,0,0,1,NA,0,0,1,0,16,1,28,1,"['Mail', 'In-home display']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['On demand'],12,3522,0,block level,14.2,21.085,standard error,-872.1,19,262.7,actual control,0,0,0,0,1,0,0,0,mean monthly electricity consumption,-115.8,-1,"Gothenburg, Västra Götalands län, Sweden",City,19,212.35,t-test,Hierarchical regression,Control-treatment,0.674,39,-987.9,159.35,13,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,Gothenburg, Västra Götalands län,Sweden,0.107303245,NA,NA,NA,0.107717943,NA,0.160128154,NA,1
3284597,377,"Schleich, J",2013,Effects of feedback on residential electricity demand-findings from a field trial in Austria,0,0,NA,NA,0,0,1,NA,0,0,1,0,NA,0,48,0,"['Mail', 'Web portal']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['On demand', 'monthly']",48,3288,1,household level,154.47,69.9,standard error,NA,469,NA,actual control,0,0,0,1,0,1,0,0,Annual HH electricity consumption,NA,-1,"Linz, Niederösterreich, Austria",City,1102,NA,t-test,OLS regression,Control-treatment,2.21,1070,NA,NA,601,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,Linz, Niederösterreich,Austria,0.067408002,NA,NA,NA,0.067510378,NA,0.030570892,NA,1
765455,14,"Schleich, J; Klobasa, M; Golz, S; Brunner, M",2013,Effects of feedback on residential electricity demand-Findings from a field trial in Austria,0,0,NA,NA,0,0,1,NA,0,0,0,0,NA,0,48,0,['Mail'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,On demand,NA,3267,1,Household level randomization,154.47,69.9,robust standard error,NA,469,NA,actual control,1,0,0,1,0,1,0,0,Annual HH electricity consumption,NA,-1,"Linz, Austria",Town,1102,NA,t-test,OLS regression,Control-treatment,2.2,1070,NA,NA,601,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,Linz,Austria,0.067104365,NA,NA,NA,0.067205362,NA,0.030570892,4.728191001,1
114625,499,"Ouyang, JL; Gao, LL; Yan, Y; Hokao, K; Ge, J",2009,"Effects of Improved Consumer Behavior on Energy Conservation in the Urban Residential Sector of Hangzhou, China",0,0,NA,NA,0,0,0,1,0,0,0,0,4,0,8,0,['Home visit'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['None'],4,6097,1,no,NA,NA,-999,-999,0,NA,Pre-test/post test,0,0,0,0,1,0,0,0,Household energy consumption during the experiment,72.12,-1,", Hangzhou, China",City,-999,36.51089092,t-test,Difference of means,Pre-test/post-test,NA,45,NA,NA,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,, Hangzhou,China,0.702699886,1.975301018,NA,1.975301018,0.872614163,0.06612119,0.149071198,1.182876825,1
809011,387,"WINETT, RA; KAGEL, JH; BATTALIO, RC; WINKLER, RC",1978,"EFFECTS OF MONETARY REBATES, FEEDBACK, AND INFORMATION ON RESIDENTIAL ELECTRICITY CONSERVATION",0,0,NA,NA,0,0,1,NA,0,0,1,0,2,0,6,4,"['Mail', 'Meter']",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,['weekly'],4,NA,1,household level,10.73,NA,not provided,NA,29,NA,actual control,0,0,0,0,0,0,0,1,Weekly average electricity consumption,NA,-1,"College Station, United Station, United States",City,77,NA,t-test,Difference in differences,Difference in Difference,1.96,47,NA,NA,18,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,College Station, United Station,United States,0.274882104,NA,NA,NA,0.282137365,NA,0.145864991,NA,1
809011,390,"WINETT, RA; KAGEL, JH; BATTALIO, RC; WINKLER, RC",1978,"EFFECTS OF MONETARY REBATES, FEEDBACK, AND INFORMATION ON RESIDENTIAL ELECTRICITY CONSERVATION",0,0,NA,NA,0,0,1,NA,0,0,0,0,2,0,6,4,['Mail'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,['weekly'],4,NA,1,household level,8.18,NA,not provided,NA,29,NA,actual control,0,0,0,0,0,0,0,1,Weekly average electricity consumption,NA,1,"College Station, United Station, United States",City,77,NA,t-test,Difference in differences,Difference in Difference,-1.64,58,NA,NA,29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,College Station, United Station,United States,-0.210516776,NA,NA,NA,-0.213712025,NA,0.131306433,NA,1
809011,391,"WINETT, RA; KAGEL, JH; BATTALIO, RC; WINKLER, RC",1978,"EFFECTS OF MONETARY REBATES, FEEDBACK, AND INFORMATION ON RESIDENTIAL ELECTRICITY CONSERVATION",0,0,NA,NA,0,0,1,NA,0,0,1,0,2,0,6,4,['Mail'],0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,['weekly'],4,NA,1,household level,11.81,NA,not provided,NA,29,NA,actual control,0,0,0,0,0,0,0,1,Weekly average electricity consumption,NA,-1,"College Station, United Station, United States",City,77,NA,t-test,Difference in differences,Difference in Difference,1.96,56,NA,NA,27,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,College Station, United Station,United States,0.253369581,NA,NA,NA,0.259010279,NA,0.133630621,NA,1
